dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Synthetic_03845,generated,rheumatology,RR,18,2007,6,35.96,0.0442,28.21,0.508,0.089,5425,Generated based on literature patterns,3.0,301.3888888888889,8.59877317840866,4.242640687119285,moderate
Synthetic_03846,generated,neurology,COR,9,2006,6,34.28,0.4698,8.36,-0.026,0.361,315,Generated based on literature patterns,1.5,35.0,5.752572638825633,3.0,moderate
Synthetic_03847,generated,immunology,SMD,27,2011,3,34.29,0.1544,36.44,0.078,0.189,496,Generated based on literature patterns,9.0,18.37037037037037,6.206575926724928,5.196152422706632,moderate
Synthetic_03848,generated,oncology,HR,5,2010,7,6.17,0.0288,6.65,0.677,0.051,12099,Generated based on literature patterns,0.7142857142857143,2419.8,9.400878083541478,2.23606797749979,low
Synthetic_03849,generated,rheumatology,SMD,8,2011,3,86.02,0.4696,48.19,0.969,0.05,53911,Generated based on literature patterns,2.6666666666666665,6738.875,10.895089817707918,2.8284271247461903,high
Synthetic_03850,generated,gastroenterology,OR,9,2017,4,7.99,0.0728,9.05,0.642,0.129,1114,Generated based on literature patterns,2.25,123.77777777777777,7.01571242048723,3.0,low
Synthetic_03851,generated,infectious_disease,OR,19,2010,15,56.39,0.1207,59.89,0.792,0.215,1392,Generated based on literature patterns,1.2666666666666666,73.26315789473684,7.238496840894365,4.358898943540674,substantial
Synthetic_03852,generated,oncology,SMD,12,2016,10,85.56,0.169,78.74,0.34,0.108,4374,Generated based on literature patterns,1.2,364.5,8.383433201236713,3.4641016151377544,high
Synthetic_03853,generated,neurology,COR,24,1997,23,63.89,0.7917,72.41,0.611,0.084,2326,Generated based on literature patterns,1.0434782608695652,96.91666666666667,7.75190533307861,4.898979485566356,substantial
Synthetic_03854,generated,immunology,RR,6,2013,3,84.0,0.2989,30.32,1.17,0.231,1664,Generated based on literature patterns,2.0,277.3333333333333,7.416979621381154,2.449489742783178,high
Synthetic_03855,generated,ophthalmology,COR,6,2009,3,81.59,1.5075,28.03,0.438,0.085,12999,Generated based on literature patterns,2.0,2166.5,9.47262771040802,2.449489742783178,high
Synthetic_03856,generated,neurology,COR,8,2023,12,83.45,1.755,41.61,-0.258,0.114,5579,Generated based on literature patterns,0.6666666666666666,697.375,8.626764827845529,2.8284271247461903,high
Synthetic_03857,generated,nephrology,OR,6,2009,20,79.5,0.1141,29.95,0.635,0.072,21953,Generated based on literature patterns,0.3,3658.8333333333335,9.996659083423923,2.449489742783178,high
Synthetic_03858,generated,rheumatology,OR,28,2013,26,38.5,0.1042,41.54,1.062,0.199,1219,Generated based on literature patterns,1.0769230769230769,43.535714285714285,7.105786129481271,5.291502622129181,moderate
Synthetic_03859,generated,neurology,SMD,6,2019,3,51.91,0.1301,19.66,-0.459,0.343,292,Generated based on literature patterns,2.0,48.666666666666664,5.676753802268282,2.449489742783178,substantial
Synthetic_03860,generated,ophthalmology,RR,9,2005,3,87.2,0.0971,62.41,0.805,0.207,830,Generated based on literature patterns,3.0,92.22222222222223,6.721425700790643,3.0,high
Synthetic_03861,generated,nephrology,SMD,23,2019,7,86.58,0.2938,156.66,-0.417,0.444,994,Generated based on literature patterns,3.2857142857142856,43.21739130434783,6.901737206656574,4.795831523312719,high
Synthetic_03862,generated,urology,RR,26,2009,8,35.15,0.1301,42.34,0.616,0.08,21043,Generated based on literature patterns,3.25,809.3461538461538,9.954323242238624,5.0990195135927845,moderate
Synthetic_03863,generated,ophthalmology,MD,26,2008,3,25.62,0.158,30.63,0.729,0.111,6077,Generated based on literature patterns,8.666666666666666,233.73076923076923,8.712266432135355,5.0990195135927845,moderate
Synthetic_03864,generated,immunology,SMD,7,2018,13,62.98,0.1586,21.7,0.344,0.098,6383,Generated based on literature patterns,0.5384615384615384,911.8571428571429,8.761393485256058,2.6457513110645907,substantial
Synthetic_03865,generated,endocrinology,OR,21,2012,9,3.69,0.0126,28.32,0.591,0.062,7891,Generated based on literature patterns,2.3333333333333335,375.76190476190476,8.973478148521036,4.58257569495584,low
Synthetic_03866,generated,oncology,OR,10,2020,11,83.94,0.2382,56.41,1.149,0.15,4802,Generated based on literature patterns,0.9090909090909091,480.2,8.4767877767812,3.1622776601683795,high
Synthetic_03867,generated,infectious_disease,COR,24,2001,18,5.0,0.1421,12.05,0.01,0.09,3089,Generated based on literature patterns,1.3333333333333333,128.70833333333334,8.035602692918582,4.898979485566356,low
Synthetic_03868,generated,dermatology,OR,15,2012,6,56.04,0.1642,29.56,1.267,0.096,2720,Generated based on literature patterns,2.5,181.33333333333334,7.908387159290043,3.872983346207417,substantial
Synthetic_03869,generated,nephrology,RR,9,1996,18,69.68,0.1802,28.14,1.394,0.03,101377,Generated based on literature patterns,0.5,11264.111111111111,11.526601519953068,3.0,substantial
Synthetic_03870,generated,ophthalmology,RR,11,2002,8,52.84,0.2382,44.29,0.481,0.148,3463,Generated based on literature patterns,1.375,314.8181818181818,8.149890544402423,3.3166247903554,substantial
Synthetic_03871,generated,rheumatology,COR,6,2017,5,2.3,0.0641,1.81,0.29,0.077,1262,Generated based on literature patterns,1.2,210.33333333333334,7.140453043101158,2.449489742783178,low
Synthetic_03872,generated,psychiatry,OR,5,2018,7,33.92,0.084,10.83,1.016,0.199,680,Generated based on literature patterns,0.7142857142857143,136.0,6.522092798170152,2.23606797749979,moderate
Synthetic_03873,generated,pulmonology,HR,5,2006,6,9.7,0.0439,5.17,0.865,0.152,1521,Generated based on literature patterns,0.8333333333333334,304.2,7.327123292259293,2.23606797749979,low
Synthetic_03874,generated,gastroenterology,OR,9,1993,8,37.1,0.1119,26.52,0.861,0.15,1727,Generated based on literature patterns,1.125,191.88888888888889,7.454141078146678,3.0,moderate
Synthetic_03875,generated,pulmonology,HR,6,2012,17,79.63,0.1725,35.28,1.211,0.079,7050,Generated based on literature patterns,0.35294117647058826,1175.0,8.860782895806315,2.449489742783178,high
Synthetic_03876,generated,cardiology,SMD,5,2004,4,44.03,0.1289,4.91,0.345,0.125,4120,Generated based on literature patterns,1.25,824.0,8.323608442343572,2.23606797749979,moderate
Synthetic_03877,generated,immunology,MD,16,2025,3,33.59,0.341,18.5,-1.867,0.044,11811,Generated based on literature patterns,5.333333333333333,738.1875,9.376786579611847,4.0,moderate
Synthetic_03878,generated,psychiatry,SMD,27,2001,4,70.79,0.3023,86.64,-0.245,0.039,44566,Generated based on literature patterns,6.75,1650.5925925925926,10.704726515446913,5.196152422706632,substantial
Synthetic_03879,generated,endocrinology,HR,6,2012,3,38.05,0.0539,13.66,1.44,0.163,1934,Generated based on literature patterns,2.0,322.3333333333333,7.56734567601324,2.449489742783178,moderate
Synthetic_03880,generated,dermatology,COR,13,2021,6,41.85,0.8682,23.13,-0.125,0.082,23348,Generated based on literature patterns,2.1666666666666665,1796.0,10.058266606323683,3.605551275463989,moderate
Synthetic_03881,generated,neurology,HR,14,2010,9,0.42,0.0134,16.1,2.371,0.104,840,Generated based on literature patterns,1.5555555555555556,60.0,6.733401891837359,3.7416573867739413,low
Synthetic_03882,generated,cardiology,HR,7,2020,13,7.96,0.037,8.09,1.065,0.748,126,Generated based on literature patterns,0.5384615384615384,18.0,4.836281906951478,2.6457513110645907,low
Synthetic_03883,generated,rheumatology,OR,17,2005,7,46.8,0.0981,21.16,0.654,0.274,598,Generated based on literature patterns,2.4285714285714284,35.1764705882353,6.393590753950631,4.123105625617661,moderate
Synthetic_03884,generated,oncology,HR,10,2011,3,2.16,0.0145,10.0,0.474,0.04,15574,Generated based on literature patterns,3.3333333333333335,1557.4,9.653358136136932,3.1622776601683795,low
Synthetic_03885,generated,immunology,OR,10,2009,10,5.1,0.0168,7.97,1.03,0.06,5393,Generated based on literature patterns,1.0,539.3,8.592857095337227,3.1622776601683795,low
Synthetic_03886,generated,endocrinology,HR,10,2015,9,11.9,0.027,5.04,1.002,0.078,3756,Generated based on literature patterns,1.1111111111111112,375.6,8.231109840328154,3.1622776601683795,low
Synthetic_03887,generated,rheumatology,COR,9,2022,15,77.12,0.9304,48.32,-0.248,0.107,13394,Generated based on literature patterns,0.6,1488.2222222222222,9.502562124469996,3.0,high
Synthetic_03888,generated,pulmonology,OR,25,2006,6,85.21,0.4774,147.82,0.75,0.175,435,Generated based on literature patterns,4.166666666666667,17.4,6.075346031088684,5.0,high
Synthetic_03889,generated,cardiology,RR,15,2014,25,83.35,0.2019,71.55,0.688,0.721,415,Generated based on literature patterns,0.6,27.666666666666668,6.028278520230698,3.872983346207417,high
Synthetic_03890,generated,infectious_disease,HR,12,2009,7,34.88,0.0818,9.08,0.896,0.569,234,Generated based on literature patterns,1.7142857142857142,19.5,5.455321115357702,3.4641016151377544,moderate
Synthetic_03891,generated,ophthalmology,SMD,10,1999,5,49.27,0.1629,23.41,0.165,0.639,128,Generated based on literature patterns,2.0,12.8,4.852030263919617,3.1622776601683795,moderate
Synthetic_03892,generated,dermatology,MD,18,2022,3,6.03,0.131,7.8,2.666,0.076,2640,Generated based on literature patterns,6.0,146.66666666666666,7.878534196140362,4.242640687119285,low
Synthetic_03893,generated,ophthalmology,MD,16,1996,4,2.52,0.3582,17.2,0.901,0.291,1024,Generated based on literature patterns,4.0,64.0,6.931471805599453,4.0,low
Synthetic_03894,generated,dermatology,SMD,5,2024,7,84.21,0.12,26.81,-0.444,0.337,567,Generated based on literature patterns,0.7142857142857143,113.4,6.340359303727752,2.23606797749979,high
Synthetic_03895,generated,oncology,OR,9,2013,30,56.3,0.3026,18.53,0.907,0.935,123,Generated based on literature patterns,0.3,13.666666666666666,4.812184355372417,3.0,substantial
Synthetic_03896,generated,immunology,HR,11,2011,5,2.46,0.0201,4.73,1.053,0.108,2055,Generated based on literature patterns,2.2,186.8181818181818,7.628031126930335,3.3166247903554,low
Synthetic_03897,generated,urology,RR,27,2014,30,33.38,0.1408,53.28,0.959,0.169,2313,Generated based on literature patterns,0.9,85.66666666666667,7.746300662231439,5.196152422706632,moderate
Synthetic_03898,generated,immunology,SMD,7,2012,11,4.13,0.061,13.56,0.578,0.038,12156,Generated based on literature patterns,0.6363636363636364,1736.5714285714287,9.405578154036684,2.6457513110645907,low
Synthetic_03899,generated,neurology,SMD,14,2017,4,5.65,0.0311,16.44,-1.048,0.262,1015,Generated based on literature patterns,3.5,72.5,6.922643891475888,3.7416573867739413,low
Synthetic_03900,generated,ophthalmology,MD,16,2016,5,9.69,0.3157,22.15,-1.011,0.096,6188,Generated based on literature patterns,3.2,386.75,8.730367211692958,4.0,low
Synthetic_03901,generated,urology,OR,16,2011,11,7.21,0.013,14.37,0.605,0.033,17627,Generated based on literature patterns,1.4545454545454546,1101.6875,9.777187096419954,4.0,low
Synthetic_03902,generated,psychiatry,MD,20,2020,4,35.84,1.1222,41.59,4.101,0.289,1027,Generated based on literature patterns,5.0,51.35,6.934397209928558,4.47213595499958,moderate
Synthetic_03903,generated,psychiatry,SMD,12,2006,18,42.03,0.1245,22.1,0.209,0.12,2426,Generated based on literature patterns,0.6666666666666666,202.16666666666666,7.793999089503996,3.4641016151377544,moderate
Synthetic_03904,generated,infectious_disease,SMD,15,2008,5,0.53,0.0083,15.76,0.009,0.063,2731,Generated based on literature patterns,3.0,182.06666666666666,7.912423121473705,3.872983346207417,low
Synthetic_03905,generated,endocrinology,HR,13,2011,14,78.42,0.177,54.15,0.458,0.178,854,Generated based on literature patterns,0.9285714285714286,65.6923076923077,6.74993119378857,3.605551275463989,high
Synthetic_03906,generated,dermatology,SMD,6,2007,30,27.7,0.293,7.73,0.534,0.031,47472,Generated based on literature patterns,0.2,7912.0,10.767895342530602,2.449489742783178,moderate
Synthetic_03907,generated,oncology,OR,14,2014,4,35.1,0.1111,11.36,0.708,0.261,875,Generated based on literature patterns,3.5,62.5,6.774223886357614,3.7416573867739413,moderate
Synthetic_03908,generated,nephrology,COR,9,2005,6,41.05,0.6462,12.08,0.304,0.142,1121,Generated based on literature patterns,1.5,124.55555555555556,7.02197642307216,3.0,moderate
Synthetic_03909,generated,urology,SMD,9,2012,9,2.81,0.0336,8.86,0.607,0.267,419,Generated based on literature patterns,1.0,46.55555555555556,6.037870919922137,3.0,low
Synthetic_03910,generated,neurology,SMD,5,2010,6,62.58,0.4949,13.01,0.587,0.215,2418,Generated based on literature patterns,0.8333333333333334,483.6,7.790696031174738,2.23606797749979,substantial
Synthetic_03911,generated,gastroenterology,RR,7,2028,18,26.83,0.1701,9.34,0.644,0.093,7521,Generated based on literature patterns,0.3888888888888889,1074.4285714285713,8.925454386826402,2.6457513110645907,moderate
Synthetic_03912,generated,psychiatry,HR,26,2028,19,41.17,0.1287,35.66,1.291,0.051,3811,Generated based on literature patterns,1.368421052631579,146.57692307692307,8.24564690087386,5.0990195135927845,moderate
Synthetic_03913,generated,gastroenterology,MD,17,2007,9,4.09,0.0919,11.82,3.515,0.139,1186,Generated based on literature patterns,1.8888888888888888,69.76470588235294,7.078341579557671,4.123105625617661,low
Synthetic_03914,generated,neurology,MD,15,2012,19,4.47,0.147,26.06,3.401,0.02,29878,Generated based on literature patterns,0.7894736842105263,1991.8666666666666,10.304877702602262,3.872983346207417,low
Synthetic_03915,generated,ophthalmology,MD,12,2012,14,42.44,1.5421,16.1,-0.017,0.275,842,Generated based on literature patterns,0.8571428571428571,70.16666666666667,6.7357800142423265,3.4641016151377544,moderate
Synthetic_03916,generated,rheumatology,OR,19,2018,5,59.78,0.1238,40.61,0.545,0.328,1571,Generated based on literature patterns,3.8,82.6842105263158,7.359467638255621,4.358898943540674,substantial
Synthetic_03917,generated,endocrinology,COR,16,2018,7,86.56,1.1848,134.98,-0.211,0.227,2432,Generated based on literature patterns,2.2857142857142856,152.0,7.796469243086058,4.0,high
Synthetic_03918,generated,gastroenterology,RR,15,2012,4,78.22,0.185,71.02,0.625,0.109,4315,Generated based on literature patterns,3.75,287.6666666666667,8.36985260351753,3.872983346207417,high
Synthetic_03919,generated,immunology,SMD,9,2024,8,3.15,0.0267,14.7,0.436,0.042,11428,Generated based on literature patterns,1.125,1269.7777777777778,9.343821763350663,3.0,low
Synthetic_03920,generated,pulmonology,SMD,8,2022,6,2.11,0.0346,2.9,-0.897,0.138,1184,Generated based on literature patterns,1.3333333333333333,148.0,7.076653815443951,2.8284271247461903,low
Synthetic_03921,generated,ophthalmology,HR,5,2006,3,4.45,0.024,6.38,0.679,0.129,747,Generated based on literature patterns,1.6666666666666667,149.4,6.616065185132817,2.23606797749979,low
Synthetic_03922,generated,rheumatology,RR,17,2008,3,4.6,0.0269,15.83,0.958,0.518,116,Generated based on literature patterns,5.666666666666667,6.823529411764706,4.7535901911063645,4.123105625617661,low
Synthetic_03923,generated,psychiatry,MD,34,2010,6,88.79,1.4534,277.38,-2.641,0.148,2432,Generated based on literature patterns,5.666666666666667,71.52941176470588,7.796469243086058,5.830951894845301,high
Synthetic_03924,generated,rheumatology,OR,35,2011,3,1.37,0.0211,51.81,0.945,0.157,889,Generated based on literature patterns,11.666666666666666,25.4,6.790097235513905,5.916079783099616,low
Synthetic_03925,generated,infectious_disease,RR,10,2017,8,89.57,0.4973,95.33,0.7,0.31,527,Generated based on literature patterns,1.25,52.7,6.267200548541362,3.1622776601683795,high
Synthetic_03926,generated,infectious_disease,MD,5,2011,3,78.77,3.2783,9.21,-0.143,0.486,639,Generated based on literature patterns,1.6666666666666667,127.8,6.459904454377535,2.23606797749979,high
Synthetic_03927,generated,dermatology,HR,5,2007,7,37.28,0.0542,12.85,1.189,0.069,6682,Generated based on literature patterns,0.7142857142857143,1336.4,8.807172622916703,2.23606797749979,moderate
Synthetic_03928,generated,immunology,SMD,5,2012,4,33.89,0.2646,5.44,0.371,0.064,13106,Generated based on literature patterns,1.25,2621.2,9.480825419599443,2.23606797749979,moderate
Synthetic_03929,generated,endocrinology,COR,22,2017,4,8.93,0.1735,18.82,-0.168,0.259,678,Generated based on literature patterns,5.5,30.818181818181817,6.519147287940395,4.69041575982343,low
Synthetic_03930,generated,immunology,SMD,7,2015,8,56.37,0.1964,18.72,-0.354,0.37,421,Generated based on literature patterns,0.875,60.142857142857146,6.042632833682381,2.6457513110645907,substantial
Synthetic_03931,generated,dermatology,RR,17,2012,5,2.04,0.0128,33.22,1.203,0.217,759,Generated based on literature patterns,3.4,44.64705882352941,6.63200177739563,4.123105625617661,low
Synthetic_03932,generated,immunology,MD,9,2013,8,63.79,0.6898,11.03,-0.132,0.14,1788,Generated based on literature patterns,1.125,198.66666666666666,7.488852955733459,3.0,substantial
Synthetic_03933,generated,dermatology,MD,79,2012,7,7.08,0.1054,81.73,0.767,0.17,650,Generated based on literature patterns,11.285714285714286,8.227848101265822,6.476972362889683,8.888194417315589,low
Synthetic_03934,generated,nephrology,RR,8,2008,13,37.49,0.0787,18.51,0.991,0.129,1014,Generated based on literature patterns,0.6153846153846154,126.75,6.921658184151129,2.8284271247461903,moderate
Synthetic_03935,generated,pulmonology,SMD,5,2013,5,31.88,0.1738,5.97,-0.34,0.145,1800,Generated based on literature patterns,1.0,360.0,7.495541943884256,2.23606797749979,moderate
Synthetic_03936,generated,dermatology,HR,8,2016,6,66.34,0.127,23.0,1.071,0.224,1319,Generated based on literature patterns,1.3333333333333333,164.875,7.1846291527173145,2.8284271247461903,substantial
Synthetic_03937,generated,immunology,SMD,27,2019,7,2.9,0.0829,21.2,-0.653,0.116,2109,Generated based on literature patterns,3.857142857142857,78.11111111111111,7.653969180478774,5.196152422706632,low
Synthetic_03938,generated,ophthalmology,MD,9,2003,7,60.53,0.5626,15.9,-1.501,0.192,435,Generated based on literature patterns,1.2857142857142858,48.333333333333336,6.075346031088684,3.0,substantial
Synthetic_03939,generated,neurology,COR,14,2013,4,46.94,1.27,21.12,-0.052,0.388,267,Generated based on literature patterns,3.5,19.071428571428573,5.58724865840025,3.7416573867739413,moderate
Synthetic_03940,generated,nephrology,RR,8,2008,11,32.49,0.1005,7.73,1.248,0.026,16848,Generated based on literature patterns,0.7272727272727273,2106.0,9.731987234373756,2.8284271247461903,moderate
Synthetic_03941,generated,rheumatology,RR,9,2011,10,86.43,0.2371,39.29,0.797,0.494,516,Generated based on literature patterns,0.9,57.333333333333336,6.246106765481563,3.0,high
Synthetic_03942,generated,pulmonology,HR,6,2003,3,88.97,0.238,94.65,0.831,0.177,1449,Generated based on literature patterns,2.0,241.5,7.278628942320682,2.449489742783178,high
Synthetic_03943,generated,cardiology,RR,5,1998,3,38.48,0.072,5.39,0.889,0.079,8069,Generated based on literature patterns,1.6666666666666667,1613.8,8.995784837848506,2.23606797749979,moderate
Synthetic_03944,generated,ophthalmology,HR,18,2020,4,76.37,0.2161,85.63,1.248,0.124,5811,Generated based on literature patterns,4.5,322.8333333333333,8.667507952075105,4.242640687119285,high
Synthetic_03945,generated,immunology,RR,17,2016,3,58.91,0.1301,32.96,0.64,0.248,913,Generated based on literature patterns,5.666666666666667,53.705882352941174,6.816735880594968,4.123105625617661,substantial
Synthetic_03946,generated,pulmonology,OR,37,2013,11,87.01,0.2453,308.82,0.96,0.612,100,Generated based on literature patterns,3.3636363636363638,2.7027027027027026,4.605170185988092,6.082762530298219,high
Synthetic_03947,generated,immunology,SMD,11,2007,12,32.9,0.0975,7.87,-0.622,0.387,411,Generated based on literature patterns,0.9166666666666666,37.36363636363637,6.018593214496234,3.3166247903554,moderate
Synthetic_03948,generated,oncology,OR,18,2021,3,43.97,0.05,34.63,1.325,0.043,32542,Generated based on literature patterns,6.0,1807.888888888889,10.390286841699265,4.242640687119285,moderate
Synthetic_03949,generated,immunology,SMD,19,2007,6,6.51,0.0288,11.64,-0.322,0.055,6911,Generated based on literature patterns,3.1666666666666665,363.7368421052632,8.840869624091395,4.358898943540674,low
Synthetic_03950,generated,immunology,MD,8,2016,3,4.12,0.1171,3.93,1.146,0.407,165,Generated based on literature patterns,2.6666666666666665,20.625,5.10594547390058,2.8284271247461903,low
Synthetic_03951,generated,endocrinology,MD,21,2013,18,0.65,0.0354,22.07,2.589,0.238,1648,Generated based on literature patterns,1.1666666666666667,78.47619047619048,7.4073177104694174,4.58257569495584,low
Synthetic_03952,generated,endocrinology,HR,7,2014,16,38.77,0.0786,17.24,1.738,0.579,149,Generated based on literature patterns,0.4375,21.285714285714285,5.003946305945459,2.6457513110645907,moderate
Synthetic_03953,generated,cardiology,COR,5,2026,5,4.11,0.0585,3.44,-0.094,0.163,1096,Generated based on literature patterns,1.0,219.2,6.999422467507961,2.23606797749979,low
Synthetic_03954,generated,ophthalmology,COR,9,2014,16,53.93,1.4108,5.71,0.128,0.505,471,Generated based on literature patterns,0.5625,52.333333333333336,6.154858094016418,3.0,substantial
Synthetic_03955,generated,infectious_disease,COR,7,2007,11,65.9,0.6926,34.86,0.136,0.163,6989,Generated based on literature patterns,0.6363636363636364,998.4285714285714,8.85209276347713,2.6457513110645907,substantial
Synthetic_03956,generated,gastroenterology,COR,6,2007,3,66.09,1.1183,30.62,0.29,0.11,6212,Generated based on literature patterns,2.0,1035.3333333333333,8.734238184268579,2.449489742783178,substantial
Synthetic_03957,generated,infectious_disease,OR,15,2016,3,2.37,0.0129,23.93,2.025,0.109,1517,Generated based on literature patterns,5.0,101.13333333333334,7.324489979348532,3.872983346207417,low
Synthetic_03958,generated,infectious_disease,SMD,14,2003,13,3.03,0.0465,4.7,1.01,0.075,565,Generated based on literature patterns,1.0769230769230769,40.357142857142854,6.336825731146441,3.7416573867739413,low
Synthetic_03959,generated,ophthalmology,HR,25,1997,5,79.83,0.2094,106.86,1.096,0.202,3073,Generated based on literature patterns,5.0,122.92,8.030409562130485,5.0,high
Synthetic_03960,generated,oncology,HR,7,2020,4,78.48,0.2029,24.98,0.726,0.057,22455,Generated based on literature patterns,1.75,3207.8571428571427,10.01926858552184,2.6457513110645907,high
Synthetic_03961,generated,neurology,OR,21,2007,16,31.92,0.078,36.1,0.666,0.046,9724,Generated based on literature patterns,1.3125,463.04761904761904,9.182352335436015,4.58257569495584,moderate
Synthetic_03962,generated,urology,SMD,8,2010,24,41.66,0.1922,7.98,-0.235,0.015,163417,Generated based on literature patterns,0.3333333333333333,20427.125,12.004060495164028,2.8284271247461903,moderate
Synthetic_03963,generated,psychiatry,HR,15,2012,24,79.07,0.2821,75.44,1.601,0.254,1449,Generated based on literature patterns,0.625,96.6,7.278628942320682,3.872983346207417,high
Synthetic_03964,generated,ophthalmology,SMD,9,2015,26,56.45,0.6014,16.1,0.607,0.16,2407,Generated based on literature patterns,0.34615384615384615,267.44444444444446,7.786136437783072,3.0,substantial
Synthetic_03965,generated,ophthalmology,MD,11,2012,4,6.18,0.1814,13.91,-0.073,0.049,2871,Generated based on literature patterns,2.75,261.0,7.962415680121064,3.3166247903554,low
Synthetic_03966,generated,endocrinology,RR,11,2021,6,70.33,0.2071,33.33,1.187,0.183,1731,Generated based on literature patterns,1.8333333333333333,157.36363636363637,7.456454555176209,3.3166247903554,substantial
Synthetic_03967,generated,infectious_disease,MD,7,2008,3,61.46,0.4032,21.82,4.555,0.081,4410,Generated based on literature patterns,2.3333333333333335,630.0,8.391629968440892,2.6457513110645907,substantial
Synthetic_03968,generated,psychiatry,HR,11,2016,14,84.63,0.1864,64.9,0.726,0.049,9732,Generated based on literature patterns,0.7857142857142857,884.7272727272727,9.183174703903413,3.3166247903554,high
Synthetic_03969,generated,dermatology,HR,18,2010,6,84.96,0.3084,103.14,1.124,0.211,1777,Generated based on literature patterns,3.0,98.72222222222223,7.482681828154651,4.242640687119285,high
Synthetic_03970,generated,pulmonology,HR,7,2017,13,86.38,0.3116,59.21,0.99,0.128,8256,Generated based on literature patterns,0.5384615384615384,1179.4285714285713,9.018695487721343,2.6457513110645907,high
Synthetic_03971,generated,oncology,HR,8,2016,3,54.15,0.1825,17.34,0.73,0.144,5430,Generated based on literature patterns,2.6666666666666665,678.75,8.599694412927981,2.8284271247461903,substantial
Synthetic_03972,generated,ophthalmology,OR,7,2011,7,10.58,0.0305,2.97,2.261,0.142,1432,Generated based on literature patterns,1.0,204.57142857142858,7.266827347520591,2.6457513110645907,low
Synthetic_03973,generated,pulmonology,RR,14,2020,9,66.2,0.2212,41.79,0.661,0.202,1591,Generated based on literature patterns,1.5555555555555556,113.64285714285714,7.372118028337787,3.7416573867739413,substantial
Synthetic_03974,generated,nephrology,HR,16,2011,10,61.23,0.1893,40.16,1.379,0.186,1139,Generated based on literature patterns,1.6,71.1875,7.037905963447182,4.0,substantial
Synthetic_03975,generated,psychiatry,OR,5,2011,11,36.08,0.051,4.64,2.006,0.297,387,Generated based on literature patterns,0.45454545454545453,77.4,5.958424693029782,2.23606797749979,moderate
Synthetic_03976,generated,endocrinology,SMD,5,2004,30,31.02,0.1489,9.56,-0.263,0.195,640,Generated based on literature patterns,0.16666666666666666,128.0,6.461468176353717,2.23606797749979,moderate
Synthetic_03977,generated,cardiology,RR,16,2005,4,45.13,0.1068,25.1,0.489,0.13,5823,Generated based on literature patterns,4.0,363.9375,8.66957087183712,4.0,moderate
Synthetic_03978,generated,pulmonology,HR,5,2016,7,5.21,0.0167,4.01,1.361,0.877,182,Generated based on literature patterns,0.7142857142857143,36.4,5.204006687076795,2.23606797749979,low
Synthetic_03979,generated,neurology,MD,10,2023,3,81.64,1.3907,51.19,-3.326,0.142,3295,Generated based on literature patterns,3.3333333333333335,329.5,8.100161446936607,3.1622776601683795,high
Synthetic_03980,generated,pulmonology,SMD,11,2010,11,1.38,0.0286,13.96,0.645,0.256,417,Generated based on literature patterns,1.0,37.90909090909091,6.0330862217988015,3.3166247903554,low
Synthetic_03981,generated,gastroenterology,COR,14,2009,8,3.06,0.0539,7.15,-0.184,0.201,1920,Generated based on literature patterns,1.75,137.14285714285714,7.560080465021827,3.7416573867739413,low
Synthetic_03982,generated,immunology,RR,6,2016,4,37.7,0.0642,9.79,1.05,0.176,1383,Generated based on literature patterns,1.5,230.5,7.232010331664759,2.449489742783178,moderate
Synthetic_03983,generated,infectious_disease,MD,33,2005,10,58.26,1.173,104.82,-2.306,0.366,728,Generated based on literature patterns,3.3,22.060606060606062,6.590301048196686,5.744562646538029,substantial
Synthetic_03984,generated,ophthalmology,RR,6,2011,14,56.78,0.2074,12.25,0.743,0.168,953,Generated based on literature patterns,0.42857142857142855,158.83333333333334,6.859614903654202,2.449489742783178,substantial
Synthetic_03985,generated,gastroenterology,OR,13,1999,12,45.78,0.2247,24.28,0.655,0.087,5383,Generated based on literature patterns,1.0833333333333333,414.0769230769231,8.591001118560957,3.605551275463989,moderate
Synthetic_03986,generated,pulmonology,MD,10,2015,5,14.93,0.1418,7.75,2.115,0.175,1283,Generated based on literature patterns,2.0,128.3,7.1569563646156364,3.1622776601683795,low
Synthetic_03987,generated,nephrology,RR,10,2018,9,37.41,0.1128,9.79,0.741,0.052,13368,Generated based on literature patterns,1.1111111111111112,1336.8,9.50061907027523,3.1622776601683795,moderate
Synthetic_03988,generated,oncology,OR,18,2007,9,33.92,0.0697,31.07,0.83,0.113,2775,Generated based on literature patterns,2.0,154.16666666666666,7.928406026180535,4.242640687119285,moderate
Synthetic_03989,generated,cardiology,SMD,8,2017,3,39.37,0.1437,7.55,-0.72,0.043,37534,Generated based on literature patterns,2.6666666666666665,4691.75,10.533002467851217,2.8284271247461903,moderate
Synthetic_03990,generated,rheumatology,HR,10,2009,6,2.99,0.0298,9.82,0.645,0.079,6337,Generated based on literature patterns,1.6666666666666667,633.7,8.754160749323518,3.1622776601683795,low
Synthetic_03991,generated,ophthalmology,RR,7,2021,12,60.05,0.2305,16.17,0.623,0.301,1045,Generated based on literature patterns,0.5833333333333334,149.28571428571428,6.951772164398911,2.6457513110645907,substantial
